Plot Title: 20297239								
#	"Date Time, GMT-08:00"	"Temp, °F (LGR S/N: 20297239, SEN S/N: 20297239)"	"Sensor Depth, feet (LGR S/N: 20297239)"				date	Daily Average
1	6/6/2018 9:00	61.054	-0.016					
2	6/6/2018 10:00	58.647	-0.017					
3	6/6/2018 11:00	45.648	0.623				6-Jun	0.5973846
4	6/6/2018 12:00	45.648	0.618				7-Jun	0.6434583
5	6/6/2018 13:00	45.466	0.608				8-Jun	0.68325
6	6/6/2018 14:00	45.648	0.605				9-Jun	0.76125
7	6/6/2018 15:00	45.828	0.6				10-Jun	0.918541667
8	6/6/2018 16:00	46.188	0.602				11-Jun	1.298708333
9	6/6/2018 17:00	46.728	0.601				12-Jun	1.44675
10	6/6/2018 18:00	47.088	0.601				13-Jun	1.154291667
11	6/6/2018 19:00	47.446	0.581				14-Jun	1.031208333
12	6/6/2018 20:00	47.982	0.59				15-Jun	1.182541667
13	6/6/2018 21:00	48.16	0.577				16-Jun	1.573583333
14	6/6/2018 22:00	47.982	0.568				17-Jun	1.589208333
15	6/6/2018 23:00	47.624	0.592				18-Jun	1.832
16	6/7/2018 0:00	47.446	0.564				19-Jun	2.441958333
17	6/7/2018 1:00	47.266	0.558				20-Jun	1.960875
18	6/7/2018 2:00	47.266	0.575				21-Jun	1.840458333
19	6/7/2018 3:00	47.446	0.558				22-Jun	1.859708333
20	6/7/2018 4:00	47.266	0.575				23-Jun	1.657583333
21	6/7/2018 5:00	46.728	0.638				24-Jun	1.419291667
22	6/7/2018 6:00	46.548	0.649				25-Jun	1.312083333
23	6/7/2018 7:00	46.728	0.662				26-Jun	1.254208333
24	6/7/2018 8:00	46.908	0.675				27-Jun	1.207666667
25	6/7/2018 9:00	47.088	0.686				28-Jun	1.173083333
26	6/7/2018 10:00	47.088	0.692				29-Jun	1.186041667
27	6/7/2018 11:00	47.088	0.675				30-Jun	1.173666667
28	6/7/2018 12:00	47.446	0.688				1-Jul	1.130125
29	6/7/2018 13:00	47.802	0.711				2-Jul	1.317833333
30	6/7/2018 14:00	47.982	0.694				3-Jul	1.54975
31	6/7/2018 15:00	48.695	0.676				4-Jul	1.720333333
32	6/7/2018 16:00	49.228	0.686				5-Jul	1.798541667
33	6/7/2018 17:00	49.937	0.649				6-Jul	1.827125
34	6/7/2018 18:00	50.466	0.63				7-Jul	1.878125
35	6/7/2018 19:00	50.819	0.657				8-Jul	1.950083333
36	6/7/2018 20:00	50.995	0.636				9-Jul	2.15375
37	6/7/2018 21:00	50.643	0.628				10-Jul	1.976416667
38	6/7/2018 22:00	50.29	0.628				11-Jul	1.6315
39	6/7/2018 23:00	49.937	0.653				12-Jul	1.413916667
40	6/8/2018 0:00	49.404	0.634				13-Jul	1.293208333
41	6/8/2018 1:00	49.582	0.65				14-Jul	1.160541667
42	6/8/2018 2:00	49.582	0.643				15-Jul	1.091291667
43	6/8/2018 3:00	49.228	0.663				16-Jul	1.088625
44	6/8/2018 4:00	48.695	0.669				17-Jul	1.100791667
45	6/8/2018 5:00	48.339	0.692				18-Jul	1.112958333
46	6/8/2018 6:00	47.982	0.693				19-Jul	1.156083333
47	6/8/2018 7:00	47.446	0.695				20-Jul	1.231208333
48	6/8/2018 8:00	47.266	0.685				21-Jul	1.330291667
49	6/8/2018 9:00	47.266	0.688				22-Jul	1.428916667
50	6/8/2018 10:00	47.446	0.711				23-Jul	1.502166667
51	6/8/2018 11:00	47.446	0.707				24-Jul	1.449916667
52	6/8/2018 12:00	47.982	0.731				25-Jul	1.414333333
53	6/8/2018 13:00	48.517	0.718				26-Jul	1.619291667
54	6/8/2018 14:00	49.228	0.713				27-Jul	1.797958333
55	6/8/2018 15:00	49.05	0.696				28-Jul	1.624125
56	6/8/2018 16:00	49.759	0.731				29-Jul	1.6285
57	6/8/2018 17:00	50.29	0.681				30-Jul	1.702541667
58	6/8/2018 18:00	50.819	0.67				31-Jul	1.631916667
59	6/8/2018 19:00	50.819	0.686				1-Aug	1.711958333
60	6/8/2018 20:00	50.29	0.665				2-Aug	1.641208333
61	6/8/2018 21:00	50.466	0.657				3-Aug	1.661708333
62	6/8/2018 22:00	50.643	0.657				4-Aug	1.512458333
63	6/8/2018 23:00	50.466	0.663				5-Aug	1.5775
64	6/9/2018 0:00	50.113	0.652				6-Aug	1.941208333
65	6/9/2018 1:00	49.937	0.665				7-Aug	1.992958333
66	6/9/2018 2:00	49.759	0.646				8-Aug	1.852583333
67	6/9/2018 3:00	49.404	0.695				9-Aug	1.445041667
68	6/9/2018 4:00	49.05	0.697				10-Aug	1.198958333
69	6/9/2018 5:00	48.517	0.731				11-Aug	1.353416667
70	6/9/2018 6:00	47.982	0.749				12-Aug	1.663125
71	6/9/2018 7:00	47.624	0.745				13-Aug	1.889916667
72	6/9/2018 8:00	47.446	0.766				14-Aug	1.813083333
73	6/9/2018 9:00	47.088	0.794				15-Aug	1.490208333
74	6/9/2018 10:00	47.088	0.786				16-Aug	1.329666667
75	6/9/2018 11:00	47.446	0.801				17-Aug	1.153625
76	6/9/2018 12:00	47.802	0.831				18-Aug	1.007833333
77	6/9/2018 13:00	48.517	0.796				19-Aug	1.107625
78	6/9/2018 14:00	49.05	0.799				20-Aug	1.540875
79	6/9/2018 15:00	49.759	0.8				21-Aug	2.048
80	6/9/2018 16:00	50.643	0.791				22-Aug	2.104625
81	6/9/2018 17:00	51.172	0.794				23-Aug	1.759291667
82	6/9/2018 18:00	51.699	0.786				24-Aug	1.68275
83	6/9/2018 19:00	51.874	0.78				25-Aug	1.3605
84	6/9/2018 20:00	51.874	0.777				26-Aug	1.311
85	6/9/2018 21:00	51.874	0.801				27-Aug	1.840083333
86	6/9/2018 22:00	51.699	0.788				28-Aug	1.544416667
87	6/9/2018 23:00	51.699	0.8				29-Aug	1.311166667
88	6/10/2018 0:00	51.874	0.805				30-Aug	1.335041667
89	6/10/2018 1:00	51.699	0.824				31-Aug	1.173708333
90	6/10/2018 2:00	51.523	0.844				1-Sep	0.924333333
91	6/10/2018 3:00	51.172	0.871				2-Sep	0.870083333
92	6/10/2018 4:00	50.643	0.891				3-Sep	0.794833333
93	6/10/2018 5:00	49.937	0.912				4-Sep	0.779166667
94	6/10/2018 6:00	49.404	0.915				5-Sep	0.730208333
95	6/10/2018 7:00	48.517	0.94				6-Sep	0.686125
96	6/10/2018 8:00	47.982	0.933				7-Sep	0.676083333
97	6/10/2018 9:00	47.446	0.953				8-Sep	0.612333333
98	6/10/2018 10:00	47.266	0.971				9-Sep	0.551166667
99	6/10/2018 11:00	47.088	0.966				10-Sep	0.503083333
100	6/10/2018 12:00	46.908	0.963				11-Sep	0.507375
101	6/10/2018 13:00	47.446	0.955				12-Sep	0.5645
102	6/10/2018 14:00	47.802	0.957				13-Sep	0.632
103	6/10/2018 15:00	48.517	0.945				14-Sep	0.625791667
104	6/10/2018 16:00	49.228	0.929				15-Sep	0.618833333
105	6/10/2018 17:00	49.759	0.946				16-Sep	0.597791667
106	6/10/2018 18:00	49.759	0.957				17-Sep	0.497916667
107	6/10/2018 19:00	49.582	0.918				18-Sep	0.483208333
108	6/10/2018 20:00	49.759	0.915				19-Sep	0.455791667
109	6/10/2018 21:00	49.937	0.935				20-Sep	0.428916667
110	6/10/2018 22:00	50.113	0.9				21-Sep	0.384166667
111	6/10/2018 23:00	50.29	0.9				22-Sep	0.549
112	6/11/2018 0:00	50.466	0.904				23-Sep	0.531333333
113	6/11/2018 1:00	50.466	0.926				24-Sep	0.404166667
114	6/11/2018 2:00	50.29	0.965				25-Sep	0.644875
115	6/11/2018 3:00	49.937	0.987				26-Sep	0.331291667
116	6/11/2018 4:00	49.582	1.019				27-Sep	0.168958333
117	6/11/2018 5:00	49.228	1.072				28-Sep	0.243458333
118	6/11/2018 6:00	48.695	1.087				29-Sep	0.523083333
119	6/11/2018 7:00	47.802	1.123				30-Sep	0.545916667
120	6/11/2018 8:00	47.088	1.142				1-Oct	0.38675
121	6/11/2018 9:00	46.728	1.185				2-Oct	0.2655
122	6/11/2018 10:00	46.548	1.194				3-Oct	0.208458333
123	6/11/2018 11:00	46.548	1.261				4-Oct	0.169
124	6/11/2018 12:00	46.369	1.321				5-Oct	0.193041667
125	6/11/2018 13:00	46.369	1.38				6-Oct	0.1295
126	6/11/2018 14:00	46.548	1.424				7-Oct	0.049333333
127	6/11/2018 15:00	47.266	1.519				8-Oct	0.020166667
128	6/11/2018 16:00	47.266	1.511				9-Oct	-0.002041667
129	6/11/2018 17:00	46.728	1.568				10-Oct	-0.022875
130	6/11/2018 18:00	46.008	1.582				11-Oct	0.110583333
131	6/11/2018 19:00	46.188	1.638				12-Oct	0.042208333
132	6/11/2018 20:00	46.369	1.587				13-Oct	0.226375
133	6/11/2018 21:00	46.548	1.607				14-Oct	0.294041667
134	6/11/2018 22:00	46.369	1.573				15-Oct	-0.086333333
135	6/11/2018 23:00	45.828	1.594				16-Oct	-0.082166667
136	6/12/2018 0:00	45.466	1.605				17-Oct	-0.086958333
137	6/12/2018 1:00	45.104	1.603				18-Oct	-0.062208333
138	6/12/2018 2:00	44.742	1.584				19-Oct	0.101958333
139	6/12/2018 3:00	44.195	1.615				20-Oct	0.025791667
140	6/12/2018 4:00	43.648	1.559				21-Oct	0.041625
141	6/12/2018 5:00	43.282	1.558				22-Oct	0.011958333
142	6/12/2018 6:00	42.732	1.517				23-Oct	0.078208333
143	6/12/2018 7:00	42.363	1.545				24-Oct	0.016375
144	6/12/2018 8:00	41.994	1.49					
145	6/12/2018 9:00	42.179	1.518					
146	6/12/2018 10:00	42.179	1.498					
147	6/12/2018 11:00	42.363	1.476					
148	6/12/2018 12:00	42.732	1.427					
149	6/12/2018 13:00	42.732	1.415					
150	6/12/2018 14:00	42.548	1.427					
151	6/12/2018 15:00	43.648	1.389					
152	6/12/2018 16:00	44.195	1.398					
153	6/12/2018 17:00	44.922	1.33					
154	6/12/2018 18:00	45.466	1.344					
155	6/12/2018 19:00	45.828	1.33					
156	6/12/2018 20:00	46.008	1.285					
157	6/12/2018 21:00	46.548	1.275					
158	6/12/2018 22:00	46.908	1.276					
159	6/12/2018 23:00	47.446	1.258					
160	6/13/2018 0:00	47.266	1.252					
161	6/13/2018 1:00	47.266	1.274					
162	6/13/2018 2:00	46.908	1.261					
163	6/13/2018 3:00	46.369	1.263					
164	6/13/2018 4:00	45.828	1.235					
165	6/13/2018 5:00	45.286	1.232					
166	6/13/2018 6:00	44.56	1.221					
167	6/13/2018 7:00	44.013	1.23					
168	6/13/2018 8:00	43.831	1.242					
169	6/13/2018 9:00	43.831	1.197					
170	6/13/2018 10:00	43.831	1.191					
171	6/13/2018 11:00	44.195	1.186					
172	6/13/2018 12:00	44.742	1.155					
173	6/13/2018 13:00	45.466	1.127					
174	6/13/2018 14:00	46.188	1.15					
175	6/13/2018 15:00	46.728	1.103					
176	6/13/2018 16:00	47.624	1.096					
177	6/13/2018 17:00	48.16	1.084					
178	6/13/2018 18:00	48.871	1.045					
179	6/13/2018 19:00	49.404	1.039					
180	6/13/2018 20:00	49.759	1.06					
181	6/13/2018 21:00	49.937	1.039					
182	6/13/2018 22:00	50.29	1.028					
183	6/13/2018 23:00	50.643	0.993					
184	6/14/2018 0:00	50.819	1.031					
185	6/14/2018 1:00	50.819	1.036					
186	6/14/2018 2:00	50.466	1.046					
187	6/14/2018 3:00	50.113	1.009					
188	6/14/2018 4:00	49.582	1.04					
189	6/14/2018 5:00	49.05	1.051					
190	6/14/2018 6:00	48.339	1.063					
191	6/14/2018 7:00	47.446	1.074					
192	6/14/2018 8:00	46.728	1.077					
193	6/14/2018 9:00	46.188	1.091					
194	6/14/2018 10:00	46.188	1.046					
195	6/14/2018 11:00	46.369	1.089					
196	6/14/2018 12:00	46.728	1.059					
197	6/14/2018 13:00	46.908	1.054					
198	6/14/2018 14:00	47.624	1.016					
199	6/14/2018 15:00	48.339	1.023					
200	6/14/2018 16:00	49.582	1.009					
201	6/14/2018 17:00	50.113	1.002					
202	6/14/2018 18:00	50.466	0.973					
203	6/14/2018 19:00	50.995	0.975					
204	6/14/2018 20:00	50.995	0.996					
205	6/14/2018 21:00	50.819	0.983					
206	6/14/2018 22:00	50.466	0.995					
207	6/14/2018 23:00	49.937	1.011					
208	6/15/2018 0:00	49.228	1.023					
209	6/15/2018 1:00	48.871	1.047					
210	6/15/2018 2:00	49.05	1.07					
211	6/15/2018 3:00	48.871	1.097					
212	6/15/2018 4:00	48.517	1.115					
213	6/15/2018 5:00	48.16	1.179					
214	6/15/2018 6:00	47.802	1.156					
215	6/15/2018 7:00	47.446	1.147					
216	6/15/2018 8:00	47.266	1.174					
217	6/15/2018 9:00	46.728	1.206					
218	6/15/2018 10:00	46.369	1.21					
219	6/15/2018 11:00	46.188	1.221					
220	6/15/2018 12:00	46.008	1.227					
221	6/15/2018 13:00	45.648	1.227					
222	6/15/2018 14:00	45.286	1.233					
223	6/15/2018 15:00	45.286	1.22					
224	6/15/2018 16:00	45.286	1.201					
225	6/15/2018 17:00	45.286	1.217					
226	6/15/2018 18:00	45.466	1.186					
227	6/15/2018 19:00	45.648	1.195					
228	6/15/2018 20:00	45.828	1.227					
229	6/15/2018 21:00	45.828	1.248					
230	6/15/2018 22:00	45.828	1.279					
231	6/15/2018 23:00	45.648	1.276					
232	6/16/2018 0:00	45.466	1.309					
233	6/16/2018 1:00	45.286	1.381					
234	6/16/2018 2:00	44.922	1.461					
235	6/16/2018 3:00	44.742	1.489					
236	6/16/2018 4:00	44.379	1.54					
237	6/16/2018 5:00	44.013	1.601					
238	6/16/2018 6:00	43.831	1.679					
239	6/16/2018 7:00	43.466	1.691					
240	6/16/2018 8:00	43.282	1.658					
241	6/16/2018 9:00	43.099	1.684					
242	6/16/2018 10:00	42.915	1.672					
243	6/16/2018 11:00	43.099	1.672					
244	6/16/2018 12:00	43.099	1.678					
245	6/16/2018 13:00	43.282	1.694					
246	6/16/2018 14:00	43.466	1.606					
247	6/16/2018 15:00	43.831	1.574					
248	6/16/2018 16:00	44.379	1.57					
249	6/16/2018 17:00	45.104	1.548					
250	6/16/2018 18:00	45.286	1.553					
251	6/16/2018 19:00	45.828	1.55					
252	6/16/2018 20:00	46.188	1.51					
253	6/16/2018 21:00	46.728	1.522					
254	6/16/2018 22:00	46.908	1.563					
255	6/16/2018 23:00	47.088	1.561					
256	6/17/2018 0:00	47.088	1.551					
257	6/17/2018 1:00	47.088	1.579					
258	6/17/2018 2:00	46.908	1.544					
259	6/17/2018 3:00	46.728	1.561					
260	6/17/2018 4:00	46.548	1.546					
261	6/17/2018 5:00	46.188	1.582					
262	6/17/2018 6:00	45.648	1.59					
263	6/17/2018 7:00	45.286	1.585					
264	6/17/2018 8:00	44.742	1.653					
265	6/17/2018 9:00	44.56	1.63					
266	6/17/2018 10:00	44.379	1.611					
267	6/17/2018 11:00	44.379	1.594					
268	6/17/2018 12:00	44.379	1.608					
269	6/17/2018 13:00	44.742	1.626					
270	6/17/2018 14:00	45.286	1.617					
271	6/17/2018 15:00	45.648	1.565					
272	6/17/2018 16:00	46.008	1.568					
273	6/17/2018 17:00	46.008	1.564					
274	6/17/2018 18:00	46.188	1.61					
275	6/17/2018 19:00	46.369	1.611					
276	6/17/2018 20:00	46.728	1.581					
277	6/17/2018 21:00	47.266	1.611					
278	6/17/2018 22:00	47.446	1.587					
279	6/17/2018 23:00	47.446	1.567					
280	6/18/2018 0:00	47.446	1.619					
281	6/18/2018 1:00	47.088	1.588					
282	6/18/2018 2:00	46.728	1.616					
283	6/18/2018 3:00	46.369	1.592					
284	6/18/2018 4:00	46.188	1.597					
285	6/18/2018 5:00	45.828	1.608					
286	6/18/2018 6:00	45.466	1.589					
287	6/18/2018 7:00	44.922	1.645					
288	6/18/2018 8:00	44.742	1.653					
289	6/18/2018 9:00	44.56	1.629					
290	6/18/2018 10:00	44.56	1.702					
291	6/18/2018 11:00	44.56	1.697					
292	6/18/2018 12:00	44.742	1.7					
293	6/18/2018 13:00	44.742	1.7					
294	6/18/2018 14:00	44.922	1.734					
295	6/18/2018 15:00	45.286	1.773					
296	6/18/2018 16:00	45.648	1.844					
297	6/18/2018 17:00	46.369	1.954					
298	6/18/2018 18:00	46.908	2.061					
299	6/18/2018 19:00	47.088	2.183					
300	6/18/2018 20:00	47.088	2.28					
301	6/18/2018 21:00	47.088	2.352					
302	6/18/2018 22:00	47.088	2.386					
303	6/18/2018 23:00	47.088	2.466					
304	6/19/2018 0:00	46.908	2.52					
305	6/19/2018 1:00	46.728	2.489					
306	6/19/2018 2:00	46.369	2.532					
307	6/19/2018 3:00	46.188	2.545					
308	6/19/2018 4:00	45.648	2.57					
309	6/19/2018 5:00	45.104	2.574					
310	6/19/2018 6:00	44.742	2.583					
311	6/19/2018 7:00	44.195	2.584					
312	6/19/2018 8:00	43.831	2.581					
313	6/19/2018 9:00	43.648	2.579					
314	6/19/2018 10:00	43.466	2.583					
315	6/19/2018 11:00	43.466	2.566					
316	6/19/2018 12:00	43.466	2.52					
317	6/19/2018 13:00	43.648	2.46					
318	6/19/2018 14:00	43.831	2.419					
319	6/19/2018 15:00	44.013	2.422					
320	6/19/2018 16:00	44.56	2.391					
321	6/19/2018 17:00	44.922	2.356					
322	6/19/2018 18:00	45.286	2.335					
323	6/19/2018 19:00	45.828	2.234					
324	6/19/2018 20:00	46.008	2.202					
325	6/19/2018 21:00	46.369	2.226					
326	6/19/2018 22:00	46.728	2.155					
327	6/19/2018 23:00	46.728	2.181					
328	6/20/2018 0:00	46.728	2.133					
329	6/20/2018 1:00	46.548	2.151					
330	6/20/2018 2:00	46.369	2.123					
331	6/20/2018 3:00	46.008	2.12					
332	6/20/2018 4:00	45.648	2.085					
333	6/20/2018 5:00	45.286	2.103					
334	6/20/2018 6:00	44.922	2.078					
335	6/20/2018 7:00	44.379	2.07					
336	6/20/2018 8:00	44.013	2.031					
337	6/20/2018 9:00	43.648	2.017					
338	6/20/2018 10:00	43.466	2.022					
339	6/20/2018 11:00	43.466	1.933					
340	6/20/2018 12:00	43.466	1.958					
341	6/20/2018 13:00	43.466	1.939					
342	6/20/2018 14:00	44.013	1.927					
343	6/20/2018 15:00	44.56	1.919					
344	6/20/2018 16:00	44.922	1.887					
345	6/20/2018 17:00	45.466	1.859					
346	6/20/2018 18:00	46.188	1.796					
347	6/20/2018 19:00	46.548	1.757					
348	6/20/2018 20:00	47.088	1.785					
349	6/20/2018 21:00	47.624	1.798					
350	6/20/2018 22:00	48.339	1.78					
351	6/20/2018 23:00	48.695	1.79					
352	6/21/2018 0:00	48.871	1.796					
353	6/21/2018 1:00	49.05	1.796					
354	6/21/2018 2:00	48.871	1.806					
355	6/21/2018 3:00	48.517	1.836					
356	6/21/2018 4:00	48.16	1.815					
357	6/21/2018 5:00	47.446	1.883					
358	6/21/2018 6:00	46.728	1.874					
359	6/21/2018 7:00	46.008	1.888					
360	6/21/2018 8:00	45.466	1.86					
361	6/21/2018 9:00	44.922	1.897					
362	6/21/2018 10:00	44.56	1.851					
363	6/21/2018 11:00	44.195	1.824					
364	6/21/2018 12:00	44.013	1.849					
365	6/21/2018 13:00	43.831	1.851					
366	6/21/2018 14:00	43.831	1.864					
367	6/21/2018 15:00	43.831	1.837					
368	6/21/2018 16:00	44.195	1.817					
369	6/21/2018 17:00	44.56	1.81					
370	6/21/2018 18:00	45.104	1.815					
371	6/21/2018 19:00	45.466	1.789					
372	6/21/2018 20:00	45.828	1.834					
373	6/21/2018 21:00	46.008	1.876					
374	6/21/2018 22:00	46.369	1.872					
375	6/21/2018 23:00	46.548	1.831					
376	6/22/2018 0:00	46.548	1.867					
377	6/22/2018 1:00	46.548	1.88					
378	6/22/2018 2:00	46.548	1.905					
379	6/22/2018 3:00	46.369	1.862					
380	6/22/2018 4:00	46.188	1.953					
381	6/22/2018 5:00	45.828	1.938					
382	6/22/2018 6:00	45.286	1.936					
383	6/22/2018 7:00	44.742	1.954					
384	6/22/2018 8:00	44.379	1.937					
385	6/22/2018 9:00	44.013	1.943					
386	6/22/2018 10:00	43.831	1.921					
387	6/22/2018 11:00	43.831	1.906					
388	6/22/2018 12:00	43.831	1.877					
389	6/22/2018 13:00	43.831	1.91					
390	6/22/2018 14:00	43.831	1.862					
391	6/22/2018 15:00	44.013	1.842					
392	6/22/2018 16:00	44.195	1.799					
393	6/22/2018 17:00	44.742	1.784					
394	6/22/2018 18:00	45.286	1.767					
395	6/22/2018 19:00	45.466	1.779					
396	6/22/2018 20:00	45.828	1.761					
397	6/22/2018 21:00	46.188	1.768					
398	6/22/2018 22:00	46.548	1.721					
399	6/22/2018 23:00	46.728	1.761					
400	6/23/2018 0:00	46.908	1.768					
401	6/23/2018 1:00	47.088	1.725					
402	6/23/2018 2:00	47.088	1.723					
403	6/23/2018 3:00	47.088	1.759					
404	6/23/2018 4:00	46.908	1.764					
405	6/23/2018 5:00	46.369	1.747					
406	6/23/2018 6:00	45.828	1.791					
407	6/23/2018 7:00	45.466	1.769					
408	6/23/2018 8:00	44.922	1.73					
409	6/23/2018 9:00	44.56	1.732					
410	6/23/2018 10:00	44.195	1.721					
411	6/23/2018 11:00	44.013	1.688					
412	6/23/2018 12:00	44.013	1.675					
413	6/23/2018 13:00	44.013	1.654					
414	6/23/2018 14:00	44.195	1.63					
415	6/23/2018 15:00	44.379	1.621					
416	6/23/2018 16:00	44.56	1.589					
417	6/23/2018 17:00	44.56	1.572					
418	6/23/2018 18:00	44.742	1.529					
419	6/23/2018 19:00	44.922	1.546					
420	6/23/2018 20:00	45.104	1.521					
421	6/23/2018 21:00	45.104	1.521					
422	6/23/2018 22:00	45.104	1.516					
423	6/23/2018 23:00	45.104	1.491					
424	6/24/2018 0:00	45.104	1.532					
425	6/24/2018 1:00	45.104	1.468					
426	6/24/2018 2:00	45.286	1.476					
427	6/24/2018 3:00	45.286	1.471					
428	6/24/2018 4:00	45.286	1.503					
429	6/24/2018 5:00	45.104	1.44					
430	6/24/2018 6:00	44.922	1.455					
431	6/24/2018 7:00	44.56	1.453					
432	6/24/2018 8:00	44.195	1.451					
433	6/24/2018 9:00	44.013	1.47					
434	6/24/2018 10:00	43.648	1.447					
435	6/24/2018 11:00	43.466	1.42					
436	6/24/2018 12:00	43.466	1.469					
437	6/24/2018 13:00	43.648	1.406					
438	6/24/2018 14:00	43.831	1.384					
439	6/24/2018 15:00	44.195	1.389					
440	6/24/2018 16:00	44.379	1.397					
441	6/24/2018 17:00	44.56	1.409					
442	6/24/2018 18:00	44.742	1.348					
443	6/24/2018 19:00	44.922	1.374					
444	6/24/2018 20:00	44.922	1.331					
445	6/24/2018 21:00	45.286	1.311					
446	6/24/2018 22:00	45.286	1.328					
447	6/24/2018 23:00	45.286	1.331					
448	6/25/2018 0:00	45.286	1.299					
449	6/25/2018 1:00	45.466	1.326					
450	6/25/2018 2:00	45.648	1.281					
451	6/25/2018 3:00	45.648	1.325					
452	6/25/2018 4:00	45.828	1.355					
453	6/25/2018 5:00	45.828	1.341					
454	6/25/2018 6:00	45.648	1.365					
455	6/25/2018 7:00	45.286	1.325					
456	6/25/2018 8:00	44.922	1.364					
457	6/25/2018 9:00	44.56	1.369					
458	6/25/2018 10:00	44.379	1.392					
459	6/25/2018 11:00	44.195	1.356					
460	6/25/2018 12:00	44.379	1.333					
461	6/25/2018 13:00	44.379	1.349					
462	6/25/2018 14:00	44.379	1.328					
463	6/25/2018 15:00	44.379	1.317					
464	6/25/2018 16:00	44.379	1.276					
465	6/25/2018 17:00	44.379	1.27					
466	6/25/2018 18:00	44.379	1.271					
467	6/25/2018 19:00	44.56	1.252					
468	6/25/2018 20:00	44.922	1.252					
469	6/25/2018 21:00	45.104	1.236					
470	6/25/2018 22:00	45.104	1.257					
471	6/25/2018 23:00	45.104	1.251					
472	6/26/2018 0:00	45.286	1.237					
473	6/26/2018 1:00	45.466	1.237					
474	6/26/2018 2:00	45.466	1.271					
475	6/26/2018 3:00	45.286	1.258					
476	6/26/2018 4:00	45.104	1.233					
477	6/26/2018 5:00	44.922	1.236					
478	6/26/2018 6:00	44.56	1.265					
479	6/26/2018 7:00	44.195	1.273					
480	6/26/2018 8:00	43.831	1.274					
481	6/26/2018 9:00	43.648	1.276					
482	6/26/2018 10:00	43.648	1.27					
483	6/26/2018 11:00	44.013	1.304					
484	6/26/2018 12:00	44.195	1.285					
485	6/26/2018 13:00	44.56	1.302					
486	6/26/2018 14:00	44.922	1.289					
487	6/26/2018 15:00	45.104	1.278					
488	6/26/2018 16:00	45.286	1.298					
489	6/26/2018 17:00	46.008	1.249					
490	6/26/2018 18:00	46.369	1.232					
491	6/26/2018 19:00	46.908	1.206					
492	6/26/2018 20:00	47.624	1.183					
493	6/26/2018 21:00	48.695	1.194					
494	6/26/2018 22:00	49.582	1.221					
495	6/26/2018 23:00	49.759	1.23					
496	6/27/2018 0:00	50.29	1.183					
497	6/27/2018 1:00	50.466	1.191					
498	6/27/2018 2:00	50.29	1.209					
499	6/27/2018 3:00	49.937	1.229					
500	6/27/2018 4:00	49.404	1.22					
501	6/27/2018 5:00	48.517	1.229					
502	6/27/2018 6:00	47.624	1.235					
503	6/27/2018 7:00	46.908	1.262					
504	6/27/2018 8:00	46.369	1.246					
505	6/27/2018 9:00	45.828	1.216					
506	6/27/2018 10:00	45.466	1.255					
507	6/27/2018 11:00	45.286	1.228					
508	6/27/2018 12:00	45.286	1.238					
509	6/27/2018 13:00	45.466	1.205					
510	6/27/2018 14:00	45.466	1.25					
511	6/27/2018 15:00	45.828	1.223					
512	6/27/2018 16:00	46.369	1.195					
513	6/27/2018 17:00	47.088	1.172					
514	6/27/2018 18:00	47.624	1.155					
515	6/27/2018 19:00	47.982	1.181					
516	6/27/2018 20:00	48.339	1.161					
517	6/27/2018 21:00	48.695	1.168					
518	6/27/2018 22:00	48.695	1.185					
519	6/27/2018 23:00	48.695	1.148					
520	6/28/2018 0:00	48.695	1.198					
521	6/28/2018 1:00	48.517	1.201					
522	6/28/2018 2:00	48.339	1.207					
523	6/28/2018 3:00	47.982	1.202					
524	6/28/2018 4:00	47.446	1.209					
525	6/28/2018 5:00	46.728	1.214					
526	6/28/2018 6:00	46.188	1.199					
527	6/28/2018 7:00	45.828	1.186					
528	6/28/2018 8:00	45.466	1.214					
529	6/28/2018 9:00	45.286	1.187					
530	6/28/2018 10:00	45.104	1.22					
531	6/28/2018 11:00	45.104	1.175					
532	6/28/2018 12:00	45.104	1.157					
533	6/28/2018 13:00	45.286	1.159					
534	6/28/2018 14:00	45.286	1.155					
535	6/28/2018 15:00	45.648	1.169					
536	6/28/2018 16:00	46.008	1.125					
537	6/28/2018 17:00	46.369	1.125					
538	6/28/2018 18:00	46.728	1.142					
539	6/28/2018 19:00	46.908	1.164					
540	6/28/2018 20:00	47.088	1.153					
541	6/28/2018 21:00	47.446	1.11					
542	6/28/2018 22:00	47.802	1.151					
543	6/28/2018 23:00	47.982	1.132					
544	6/29/2018 0:00	48.339	1.137					
545	6/29/2018 1:00	48.517	1.155					
546	6/29/2018 2:00	48.339	1.18					
547	6/29/2018 3:00	48.339	1.23					
548	6/29/2018 4:00	47.802	1.244					
549	6/29/2018 5:00	47.446	1.229					
550	6/29/2018 6:00	47.088	1.258					
551	6/29/2018 7:00	46.369	1.236					
552	6/29/2018 8:00	45.828	1.259					
553	6/29/2018 9:00	45.286	1.266					
554	6/29/2018 10:00	44.922	1.234					
555	6/29/2018 11:00	45.104	1.232					
556	6/29/2018 12:00	45.466	1.217					
557	6/29/2018 13:00	45.286	1.2					
558	6/29/2018 14:00	45.466	1.158					
559	6/29/2018 15:00	46.188	1.146					
560	6/29/2018 16:00	46.548	1.174					
561	6/29/2018 17:00	46.728	1.144					
562	6/29/2018 18:00	46.728	1.153					
563	6/29/2018 19:00	47.088	1.125					
