Plot Title: 2017EagleRiverWater									
#	Date	"Time, GMT-08:00"	"Abs Pres, kPa (LGR S/N: 9939973, SEN S/N: 9939973)"	"Temp, °C (LGR S/N: 9939973, SEN S/N: 9939973)"	Coupler Detached (LGR S/N: 9939973)	Coupler Attached (LGR S/N: 9939973)	Host Connected (LGR S/N: 9939973)	Stopped (LGR S/N: 9939973)	End Of File (LGR S/N: 9939973)
2641	9/23/2017	3:00:00 PM	104.239	5.757					
2642	9/23/2017	4:00:00 PM	104.4	5.757					
2643	9/23/2017	5:00:00 PM	104.168	5.86					
2644	9/23/2017	6:00:00 PM	104.258	5.962					
2645	9/23/2017	7:00:00 PM	104.294	6.064					
2646	9/23/2017	8:00:00 PM	104.205	6.064					
2647	9/23/2017	9:00:00 PM	104.223	6.166					
2648	9/23/2017	10:00:00 PM	104.026	6.268					
2649	9/23/2017	11:00:00 PM	104.116	6.37					
2650	9/24/2017	12:00:00 AM	104.009	6.37					
2651	9/24/2017	1:00:00 AM	104.009	6.471					
2652	9/24/2017	2:00:00 AM	104.009	6.471					
2653	9/24/2017	3:00:00 AM	103.884	6.471					
2654	9/24/2017	4:00:00 AM	103.901	6.37					
2655	9/24/2017	5:00:00 AM	103.901	6.268					
2656	9/24/2017	6:00:00 AM	103.864	6.064					
2657	9/24/2017	7:00:00 AM	103.881	5.962					
2658	9/24/2017	8:00:00 AM	103.791	5.86					
2659	9/24/2017	9:00:00 AM	103.808	5.655					
2660	9/24/2017	10:00:00 AM	103.843	5.552					
2661	9/24/2017	11:00:00 AM	103.933	5.45					
2662	9/24/2017	12:00:00 PM	104.004	5.45					
2663	9/24/2017	1:00:00 PM	103.933	5.552					
2664	9/24/2017	2:00:00 PM	104.185	5.655					
2665	9/24/2017	3:00:00 PM	104.131	5.757					
2666	9/24/2017	4:00:00 PM	104.113	5.757					
2667	9/24/2017	5:00:00 PM	104.204	5.86					
2668	9/24/2017	6:00:00 PM	104.078	5.86					
2669	9/24/2017	7:00:00 PM	104.15	5.86					
2670	9/24/2017	8:00:00 PM	104.221	5.86					
2671	9/24/2017	9:00:00 PM	104.419	5.962					
2672	9/24/2017	10:00:00 PM	104.33	6.064					
2673	9/24/2017	11:00:00 PM	104.384	6.166					
2674	9/25/2017	12:00:00 AM	104.439	6.268					
2675	9/25/2017	1:00:00 AM	104.332	6.37					
2676	9/25/2017	2:00:00 AM	104.421	6.37					
2677	9/25/2017	3:00:00 AM	104.385	6.37					
2678	9/25/2017	4:00:00 AM	104.277	6.268					
2679	9/25/2017	5:00:00 AM	104.331	6.166					
2680	9/25/2017	6:00:00 AM	104.294	6.064					
2681	9/25/2017	7:00:00 AM	104.258	5.962					
2682	9/25/2017	8:00:00 AM	104.275	5.86					
2683	9/25/2017	9:00:00 AM	104.203	5.757					
2684	9/25/2017	10:00:00 AM	104.077	5.655					
2685	9/25/2017	11:00:00 AM	104.22	5.552					
2686	9/25/2017	12:00:00 PM	104.13	5.552					
2687	9/25/2017	1:00:00 PM	104.167	5.655					
2688	9/25/2017	2:00:00 PM	104.095	5.757					
2689	9/25/2017	3:00:00 PM	104.006	5.86					
2690	9/25/2017	4:00:00 PM	103.97	5.86					
2691	9/25/2017	5:00:00 PM	103.845	5.962					
2692	9/25/2017	6:00:00 PM	103.774	5.962					
2693	9/25/2017	7:00:00 PM	103.648	5.962					
2694	9/25/2017	8:00:00 PM	103.666	5.962					
2695	9/25/2017	9:00:00 PM	103.559	5.962					
2696	9/25/2017	10:00:00 PM	103.523	5.962					
2697	9/25/2017	11:00:00 PM	103.451	5.962					
2698	9/26/2017	12:00:00 AM	103.416	6.064					
2699	9/26/2017	1:00:00 AM	103.344	6.064					
2700	9/26/2017	2:00:00 AM	103.361	5.962					
2701	9/26/2017	3:00:00 AM	103.2	5.962					
2702	9/26/2017	4:00:00 AM	103.253	5.86					
2703	9/26/2017	5:00:00 AM	103.199	5.757					
2704	9/26/2017	6:00:00 AM	103.091	5.552					
2705	9/26/2017	7:00:00 AM	103.036	5.45					
2706	9/26/2017	8:00:00 AM	103.107	5.244					
2707	9/26/2017	9:00:00 AM	102.963	5.037					
2708	9/26/2017	10:00:00 AM	102.926	4.831					
2709	9/26/2017	11:00:00 AM	102.836	4.727					
2710	9/26/2017	12:00:00 PM	102.639	4.727					
2711	9/26/2017	1:00:00 PM	102.621	4.727					
2712	9/26/2017	2:00:00 PM	102.495	4.727					
2713	9/26/2017	3:00:00 PM	102.406	4.727					
2714	9/26/2017	4:00:00 PM	102.263	4.831					
2715	9/26/2017	5:00:00 PM	102.192	4.934					
2716	9/26/2017	6:00:00 PM	102.013	4.934					
2717	9/26/2017	7:00:00 PM	102.084	4.934					
2718	9/26/2017	8:00:00 PM	101.977	5.037					
2719	9/26/2017	9:00:00 PM	102.067	5.037					
2720	9/26/2017	10:00:00 PM	102.013	5.037					
2721	9/26/2017	11:00:00 PM	102.013	5.037					
2722	9/27/2017	12:00:00 AM	102.049	5.141					
2723	9/27/2017	1:00:00 AM	102.014	5.244					
2724	9/27/2017	2:00:00 AM	101.979	5.347					
2725	9/27/2017	3:00:00 AM	101.979	5.45					
2726	9/27/2017	4:00:00 AM	101.871	5.45					
2727	9/27/2017	5:00:00 AM	101.854	5.552					
2728	9/27/2017	6:00:00 AM	101.782	5.552					
2729	9/27/2017	7:00:00 AM	101.782	5.552					
2730	9/27/2017	8:00:00 AM	101.729	5.552					
2731	9/27/2017	9:00:00 AM	101.638	5.45					
2732	9/27/2017	10:00:00 AM	101.621	5.45					
2733	9/27/2017	11:00:00 AM	101.621	5.45					
2734	9/27/2017	12:00:00 PM	101.531	5.552					
2735	9/27/2017	1:00:00 PM	101.388	5.655					
2736	9/27/2017	2:00:00 PM	101.442	5.655					
2737	9/27/2017	3:00:00 PM	101.228	5.757					
2738	9/27/2017	4:00:00 PM	101.121	5.86					
2739	9/27/2017	5:00:00 PM	101.085	5.962					
2740	9/27/2017	6:00:00 PM	101.067	5.962					
2741	9/27/2017	7:00:00 PM	101.032	6.064					
2742	9/27/2017	8:00:00 PM	101.086	6.064					
2743	9/27/2017	9:00:00 PM	101.068	6.064					
2744	9/27/2017	10:00:00 PM	101.229	6.064					
2745	9/27/2017	11:00:00 PM	101.319	6.064					
2746	9/28/2017	12:00:00 AM	101.354	6.064					
2747	9/28/2017	1:00:00 AM	101.534	6.064					
2748	9/28/2017	2:00:00 AM	101.569	6.064					
2749	9/28/2017	3:00:00 AM	101.749	6.166					
2750	9/28/2017	4:00:00 AM	101.785	6.166					
2751	9/28/2017	5:00:00 AM	101.964	6.166					
2752	9/28/2017	6:00:00 AM	102.125	6.064					
2753	9/28/2017	7:00:00 AM	102.215	6.064					
2754	9/28/2017	8:00:00 AM	102.394	5.962					
2755	9/28/2017	9:00:00 AM	102.68	5.962					
2756	9/28/2017	10:00:00 AM	102.931	5.86					
2757	9/28/2017	11:00:00 AM	103.182	5.86					
2758	9/28/2017	12:00:00 PM	103.378	5.757					
2759	9/28/2017	1:00:00 PM	103.54	5.86					
2760	9/28/2017	2:00:00 PM	103.648	5.962					
2761	9/28/2017	3:00:00 PM	103.649	6.064					
2762	9/28/2017	4:00:00 PM	103.775	6.166					
2763	9/28/2017	5:00:00 PM	103.829	6.268					
2764	9/28/2017	6:00:00 PM	103.847	6.268					
2765	9/28/2017	7:00:00 PM	103.901	6.268					
2766	9/28/2017	8:00:00 PM	104.008	6.268					
2767	9/28/2017	9:00:00 PM	103.937	6.268					
2768	9/28/2017	10:00:00 PM	104.045	6.37					
2769	9/28/2017	11:00:00 PM	104.063	6.37					
2770	9/29/2017	12:00:00 AM	104.063	6.471					
2771	9/29/2017	1:00:00 AM	104.153	6.471					
2772	9/29/2017	2:00:00 AM	104.099	6.471					
2773	9/29/2017	3:00:00 AM	104.207	6.471					
2774	9/29/2017	4:00:00 AM	104.242	6.37					
2775	9/29/2017	5:00:00 AM	104.17	6.268					
2776	9/29/2017	6:00:00 AM	104.133	6.064					
2777	9/29/2017	7:00:00 AM	104.132	5.962					
2778	9/29/2017	8:00:00 AM	104.024	5.86					
2779	9/29/2017	9:00:00 AM	104.167	5.757					
2780	9/29/2017	10:00:00 AM	104.077	5.655					
2781	9/29/2017	11:00:00 AM	104.041	5.552					
2782	9/29/2017	12:00:00 PM	103.951	5.552					
2783	9/29/2017	1:00:00 PM	103.898	5.655					
2784	9/29/2017	2:00:00 PM	103.844	5.655					
2785	9/29/2017	3:00:00 PM	103.773	5.757					
2786	9/29/2017	4:00:00 PM	103.684	5.86					
2787	9/29/2017	5:00:00 PM	103.738	5.962					
2788	9/29/2017	6:00:00 PM	103.756	6.064					
2789	9/29/2017	7:00:00 PM	103.756	6.064					
2790	9/29/2017	8:00:00 PM	103.667	6.064					
2791	9/29/2017	9:00:00 PM	103.721	6.064					
2792	9/29/2017	10:00:00 PM	103.756	6.064					
2793	9/29/2017	11:00:00 PM	103.864	6.166					
2794	9/30/2017	12:00:00 AM	103.864	6.166					
2795	9/30/2017	1:00:00 AM	103.936	6.166					
2796	9/30/2017	2:00:00 AM	104.026	6.166					
2797	9/30/2017	3:00:00 AM	104.133	6.166					
2798	9/30/2017	4:00:00 AM	104.133	6.166					
2799	9/30/2017	5:00:00 AM	104.205	6.064					
2800	9/30/2017	6:00:00 AM	104.276	5.962					
2801	9/30/2017	7:00:00 AM	104.293	5.86					
2802	9/30/2017	8:00:00 AM	104.382	5.757					
2803	9/30/2017	9:00:00 AM	104.364	5.655					
2804	9/30/2017	10:00:00 AM	104.381	5.552					
2805	9/30/2017	11:00:00 AM	104.381	5.45					
2806	9/30/2017	12:00:00 PM	104.452	5.45					
2807	9/30/2017	1:00:00 PM	104.363	5.45					
2808	9/30/2017	2:00:00 PM	104.525	5.552					
2809	9/30/2017	3:00:00 PM	104.382	5.655					
2810	9/30/2017	4:00:00 PM	104.311	5.757					
2811	9/30/2017	5:00:00 PM	104.383	5.86					
2812	9/30/2017	6:00:00 PM	104.383	5.86					
2813	9/30/2017	7:00:00 PM	104.347	5.86					
2814	9/30/2017	8:00:00 PM	104.419	5.86					
2815	9/30/2017	9:00:00 PM	104.418	5.757					
2816	9/30/2017	10:00:00 PM	104.436	5.655					
2817	9/30/2017	11:00:00 PM	104.399	5.552					
2818	10/1/2017	12:00:00 AM	104.435	5.45					
2819	10/1/2017	1:00:00 AM	104.506	5.45					
2820	10/1/2017	2:00:00 AM	104.524	5.347					
2821	10/1/2017	3:00:00 AM	104.595	5.244					
2822	10/1/2017	4:00:00 AM	104.612	5.037					
2823	10/1/2017	5:00:00 AM	104.7	4.831					
2824	10/1/2017	6:00:00 AM	104.699	4.623					
2825	10/1/2017	7:00:00 AM	104.77	4.415					
2826	10/1/2017	8:00:00 AM	104.698	4.311					
2827	10/1/2017	9:00:00 AM	104.751	4.102					
2828	10/1/2017	10:00:00 AM	104.678	3.893					
2829	10/1/2017	11:00:00 AM	104.641	3.683					
2830	10/1/2017	12:00:00 PM	104.551	3.578					
2831	10/1/2017	1:00:00 PM	104.426	3.578					
2832	10/1/2017	2:00:00 PM	104.319	3.683					
2833	10/1/2017	3:00:00 PM	104.176	3.788					
2834	10/1/2017	4:00:00 PM	104.14	3.788					
2835	10/1/2017	5:00:00 PM	103.961	3.893					
2836	10/1/2017	6:00:00 PM	103.89	3.893					
2837	10/1/2017	7:00:00 PM	103.783	3.998					
2838	10/1/2017	8:00:00 PM	103.585	3.998					
2839	10/1/2017	9:00:00 PM	103.585	3.998					
2840	10/1/2017	10:00:00 PM	103.406	3.998					
2841	10/1/2017	11:00:00 PM	103.21	4.102					
2842	10/2/2017	12:00:00 AM	103.102	4.102					
2843	10/2/2017	1:00:00 AM	102.995	4.207					
2844	10/2/2017	2:00:00 AM	102.888	4.311					
2845	10/2/2017	3:00:00 AM	102.835	4.415					
2846	10/2/2017	4:00:00 AM	102.674	4.519					
2847	10/2/2017	5:00:00 AM	102.567	4.623					
2848	10/2/2017	6:00:00 AM	102.513	4.623					
2849	10/2/2017	7:00:00 AM	102.388	4.727					
2850	10/2/2017	8:00:00 AM	102.227	4.727					
2851	10/2/2017	9:00:00 AM	102.101	4.727					
2852	10/2/2017	10:00:00 AM	101.994	4.831					
2853	10/2/2017	11:00:00 AM	102.066	4.934					
2854	10/2/2017	12:00:00 PM	102.013	5.141					
2855	10/2/2017	1:00:00 PM	101.906	5.244					
2856	10/2/2017	2:00:00 PM	101.961	5.45					
2857	10/2/2017	3:00:00 PM	101.926	5.655					
2858	10/2/2017	4:00:00 PM	101.999	5.86					
2859	10/2/2017	5:00:00 PM	102.143	5.962					
2860	10/2/2017	6:00:00 PM	102.161	6.064					
2861	10/2/2017	7:00:00 PM	102.233	6.064					
2862	10/2/2017	8:00:00 PM	102.305	6.166					
2863	10/2/2017	9:00:00 PM	102.269	6.166					
2864	10/2/2017	10:00:00 PM	102.323	6.166					
2865	10/2/2017	11:00:00 PM	102.448	6.166					
2866	10/3/2017	12:00:00 AM	102.538	6.166					
2867	10/3/2017	1:00:00 AM	102.52	6.166					
2868	10/3/2017	2:00:00 AM	102.645	6.166					
2869	10/3/2017	3:00:00 AM	102.627	6.064					
2870	10/3/2017	4:00:00 AM	102.663	6.064					
2871	10/3/2017	5:00:00 AM	102.735	6.064					
2872	10/3/2017	6:00:00 AM	102.752	6.064					
2873	10/3/2017	7:00:00 AM	102.788	6.064					
2874	10/3/2017	8:00:00 AM	102.824	5.962					
2875	10/3/2017	9:00:00 AM	102.842	5.962					
2876	10/3/2017	10:00:00 AM	102.842	5.962					
2877	10/3/2017	11:00:00 AM	102.824	5.962					
2878	10/3/2017	12:00:00 PM	102.788	6.064					
2879	10/3/2017	1:00:00 PM	102.681	6.166					
2880	10/3/2017	2:00:00 PM	102.628	6.268					
2881	10/3/2017	3:00:00 PM	102.539	6.37					
2882	10/3/2017	4:00:00 PM	102.45	6.471					
2883	10/3/2017	5:00:00 PM	102.343	6.573					
2884	10/3/2017	6:00:00 PM	102.163	6.573					
2885	10/3/2017	7:00:00 PM	102.199	6.471					
2886	10/3/2017	8:00:00 PM	102.253	6.471					
2887	10/3/2017	9:00:00 PM	102.091	6.37					
2888	10/3/2017	10:00:00 PM	102.126	6.268					
2889	10/3/2017	11:00:00 PM	102.072	6.268					
2890	10/4/2017	12:00:00 AM	102.001	6.268					
2891	10/4/2017	1:00:00 AM	102.001	6.268					
2892	10/4/2017	2:00:00 AM	102.001	6.268					
2893	10/4/2017	3:00:00 AM	101.982	6.166					
2894	10/4/2017	4:00:00 AM	102.108	6.166					
2895	10/4/2017	5:00:00 AM	102.126	6.166					
2896	10/4/2017	6:00:00 AM	102.179	6.064					
2897	10/4/2017	7:00:00 AM	102.197	6.064					
2898	10/4/2017	8:00:00 AM	102.196	5.962					
2899	10/4/2017	9:00:00 AM	102.357	5.86					
2900	10/4/2017	10:00:00 AM	102.357	5.86					
2901	10/4/2017	11:00:00 AM	102.429	5.86					
2902	10/4/2017	12:00:00 PM	102.536	5.86					
2903	10/4/2017	1:00:00 PM	102.716	5.86					
2904	10/4/2017	2:00:00 PM	102.877	5.962					
2905	10/4/2017	3:00:00 PM	103.164	5.962					
2906	10/4/2017	4:00:00 PM	103.201	6.064					
2907	10/4/2017	5:00:00 PM	103.29	6.064					
2908	10/4/2017	6:00:00 PM	103.361	5.962					
2909	10/4/2017	7:00:00 PM	103.236	5.962					
2910	10/4/2017	8:00:00 PM	103.236	5.962					
2911	10/4/2017	9:00:00 PM	103.2	5.86					
2912	10/4/2017	10:00:00 PM	103.2	5.86					
2913	10/4/2017	11:00:00 PM	103.2	5.86					
2914	10/5/2017	12:00:00 AM	103.02	5.86					
2915	10/5/2017	1:00:00 AM	103.074	5.86					
2916	10/5/2017	2:00:00 AM	102.985	5.86					
2917	10/5/2017	3:00:00 AM	102.841	5.86					
2918	10/5/2017	4:00:00 AM	102.752	5.86					
2919	10/5/2017	5:00:00 AM	102.626	5.757					
2920	10/5/2017	6:00:00 AM	102.446	5.757					
2921	10/5/2017	7:00:00 AM	102.41	5.655					
2922	10/5/2017	8:00:00 AM	102.212	5.552					
2923	10/5/2017	9:00:00 AM	102.266	5.552					
2924	10/5/2017	10:00:00 AM	102.033	5.45					
2925	10/5/2017	11:00:00 AM	102.069	5.45					
2926	10/5/2017	12:00:00 PM	102.069	5.45					
2927	10/5/2017	1:00:00 PM	102.069	5.45					
2928	10/5/2017	2:00:00 PM	101.997	5.45					
2929	10/5/2017	3:00:00 PM	102.069	5.552					
2930	10/5/2017	4:00:00 PM	102.052	5.655					
2931	10/5/2017	5:00:00 PM	102.034	5.655					
2932	10/5/2017	6:00:00 PM	101.89	5.655					
2933	10/5/2017	7:00:00 PM	101.89	5.552					
2934	10/5/2017	8:00:00 PM	101.818	5.552					
2935	10/5/2017	9:00:00 PM	101.746	5.45					
2936	10/5/2017	10:00:00 PM	101.728	5.45					
2937	10/5/2017	11:00:00 PM	101.728	5.347					
2938	10/6/2017	12:00:00 AM	101.548	5.347					
2939	10/6/2017	1:00:00 AM	101.566	5.244					
2940	10/6/2017	2:00:00 AM	101.638	5.244					
2941	10/6/2017	3:00:00 AM	101.53	5.244					
2942	10/6/2017	4:00:00 AM	101.548	5.141					
2943	10/6/2017	5:00:00 AM	101.457	5.037					
2944	10/6/2017	6:00:00 AM	101.475	4.934					
2945	10/6/2017	7:00:00 AM	101.564	4.831					
2946	10/6/2017	8:00:00 AM	101.564	4.727					
2947	10/6/2017	9:00:00 AM	101.689	4.623					
2948	10/6/2017	10:00:00 AM	101.742	4.519					
2949	10/6/2017	11:00:00 AM	101.85	4.519					
2950	10/6/2017	12:00:00 PM	101.778	4.519					
2951	10/6/2017	1:00:00 PM	101.85	4.623					
2952	10/6/2017	2:00:00 PM	101.868	4.623					
2953	10/6/2017	3:00:00 PM	101.94	4.727					
2954	10/6/2017	4:00:00 PM	102.048	4.831					
2955	10/6/2017	5:00:00 PM	102.048	4.934					
2956	10/6/2017	6:00:00 PM	102.048	4.831					
2957	10/6/2017	7:00:00 PM	102.174	4.934					
2958	10/6/2017	8:00:00 PM	102.245	4.831					
2959	10/6/2017	9:00:00 PM	102.317	4.831					
2960	10/6/2017	10:00:00 PM	102.371	4.934					
2961	10/6/2017	11:00:00 PM	102.371	4.934					
2962	10/7/2017	12:00:00 AM	102.496	4.934					
2963	10/7/2017	1:00:00 AM	102.55	4.934					
2964	10/7/2017	2:00:00 AM	102.604	4.934					
2965	10/7/2017	3:00:00 AM	102.639	4.831					
2966	10/7/2017	4:00:00 AM	102.675	4.727					
2967	10/7/2017	5:00:00 AM	102.764	4.623					
2968	10/7/2017	6:00:00 AM	102.728	4.519					
2969	10/7/2017	7:00:00 AM	102.817	4.415					
2970	10/7/2017	8:00:00 AM	102.798	4.311					
2971	10/7/2017	9:00:00 AM	102.815	4.102					
2972	10/7/2017	10:00:00 AM	102.797	3.998					
2973	10/7/2017	11:00:00 AM	102.797	3.998					
2974	10/7/2017	12:00:00 PM	102.69	3.998					
2975	10/7/2017	1:00:00 PM	102.582	4.102					
2976	10/7/2017	2:00:00 PM	102.583	4.207					
2977	10/7/2017	3:00:00 PM	102.458	4.415					
2978	10/7/2017	4:00:00 PM	102.333	4.519					
2979	10/7/2017	5:00:00 PM	102.118	4.519					
2980	10/7/2017	6:00:00 PM	102.01	4.415					
2981	10/7/2017	7:00:00 PM	101.885	4.415					
2982	10/7/2017	8:00:00 PM	101.67	4.415					
2983	10/7/2017	9:00:00 PM	101.455	4.415					
2984	10/7/2017	10:00:00 PM	101.204	4.415					
2985	10/7/2017	11:00:00 PM	100.972	4.519					
2986	10/8/2017	12:00:00 AM	100.739	4.519					
2987	10/8/2017	1:00:00 AM	100.506	4.519					
2988	10/8/2017	2:00:00 AM	100.435	4.623					
2989	10/8/2017	3:00:00 AM	100.417	4.727					
2990	10/8/2017	4:00:00 AM	100.327	4.727					
2991	10/8/2017	5:00:00 AM	100.31	4.831					
2992	10/8/2017	6:00:00 AM	100.328	4.831					
2993	10/8/2017	7:00:00 AM	100.4	4.831					
2994	10/8/2017	8:00:00 AM	100.453	4.831					
2995	10/8/2017	9:00:00 AM	100.632	4.831					
2996	10/8/2017	10:00:00 AM	100.776	4.831					
2997	10/8/2017	11:00:00 AM	100.848	4.934					
2998	10/8/2017	12:00:00 PM	100.955	4.934					
2999	10/8/2017	1:00:00 PM	101.081	5.037					
3000	10/8/2017	2:00:00 PM	101.135	5.141					
3001	10/8/2017	3:00:00 PM	101.207	5.244					
3002	10/8/2017	4:00:00 PM	101.279	5.244					
3003	10/8/2017	5:00:00 PM	101.369	5.244					
3004	10/8/2017	6:00:00 PM	101.512	5.244					
3005	10/8/2017	7:00:00 PM	101.601	5.141					
3006	10/8/2017	8:00:00 PM	101.709	5.141					
3007	10/8/2017	9:00:00 PM	101.87	5.037					
3008	10/8/2017	10:00:00 PM	101.923	5.037					
3009	10/8/2017	11:00:00 PM	102.102	4.934					
3010	10/9/2017	12:00:00 AM	102.245	4.831					
3011	10/9/2017	1:00:00 AM	102.353	4.831					
3012	10/9/2017	2:00:00 AM	102.513	4.727					
3013	10/9/2017	3:00:00 AM	102.639	4.727					
3014	10/9/2017	4:00:00 AM	102.782	4.727					
3015	10/9/2017	5:00:00 AM	102.89	4.727					
3016	10/9/2017	6:00:00 AM	102.943	4.623					
3017	10/9/2017	7:00:00 AM	103.015	4.623					
3018	10/9/2017	8:00:00 AM	103.14	4.519					
3019	10/9/2017	9:00:00 AM	103.229	4.415					
3020	10/9/2017	10:00:00 AM	103.318	4.415					
3021	10/9/2017	11:00:00 AM	103.443	4.311					
3022	10/9/2017	12:00:00 PM	103.426	4.311					
3023	10/9/2017	1:00:00 PM	103.426	4.415					
3024	10/9/2017	2:00:00 PM	103.426	4.519					
3025	10/9/2017	3:00:00 PM	103.445	4.623					
3026	10/9/2017	4:00:00 PM	103.409	4.623					
3027	10/9/2017	5:00:00 PM	103.427	4.727					
3028	10/9/2017	6:00:00 PM	103.517	4.623					
3029	10/9/2017	7:00:00 PM	103.499	4.623					
3030	10/9/2017	8:00:00 PM	103.498	4.415					
3031	10/9/2017	9:00:00 PM	103.497	4.311					
3032	10/9/2017	10:00:00 PM	103.497	4.207					
3033	10/9/2017	11:00:00 PM	103.46	4.102					
3034	10/10/2017	12:00:00 AM	103.46	3.998					
3035	10/10/2017	1:00:00 AM	103.442	3.893					
3036	10/10/2017	2:00:00 AM	103.388	3.893					
3037	10/10/2017	3:00:00 AM	103.387	3.788					
3038	10/10/2017	4:00:00 AM	103.37	3.788					
3039	10/10/2017	5:00:00 AM	103.334	3.788					
3040	10/10/2017	6:00:00 AM	103.262	3.683					
3041	10/10/2017	7:00:00 AM	103.225	3.578					
3042	10/10/2017	8:00:00 AM	103.136	3.578					
3043	10/10/2017	9:00:00 AM	103.153	3.472					
3044	10/10/2017	10:00:00 AM	103.153	3.472					
3045	10/10/2017	11:00:00 AM	103.172	3.578					
3046	10/10/2017	12:00:00 PM	103.136	3.578					
3047	10/10/2017	1:00:00 PM	103.118	3.683					
3048	10/10/2017	2:00:00 PM	103.101	3.893					
3049	10/10/2017	3:00:00 PM	103.047	3.893					
3050	10/10/2017	4:00:00 PM	103.066	3.998					
3051	10/10/2017	5:00:00 PM	103.012	4.102					
3052	10/10/2017	6:00:00 PM	103.03	4.102					
3053	10/10/2017	7:00:00 PM	103.012	3.998					
3054	10/10/2017	8:00:00 PM	103.012	3.998					
3055	10/10/2017	9:00:00 PM	103.048	3.998					
3056	10/10/2017	10:00:00 PM	103.03	3.998					
3057	10/10/2017	11:00:00 PM	103.048	3.998					
3058	10/11/2017	12:00:00 AM	103.03	3.998					
3059	10/11/2017	1:00:00 AM	103.012	3.998					
3060	10/11/2017	2:00:00 AM	102.994	3.998					
3061	10/11/2017	3:00:00 AM	102.994	3.893					
3062	10/11/2017	4:00:00 AM	102.994	3.893					
3063	10/11/2017	5:00:00 AM	102.994	3.893					
3064	10/11/2017	6:00:00 AM	102.994	3.998					
3065	10/11/2017	7:00:00 AM	102.995	4.102					
3066	10/11/2017	8:00:00 AM	102.977	4.102					
3067	10/11/2017	9:00:00 AM	103.012	4.102					
3068	10/11/2017	10:00:00 AM	102.941	4.207					
3069	10/11/2017	11:00:00 AM	103.013	4.311					
3070	10/11/2017	12:00:00 PM	103.032	4.415					
3071	10/11/2017	1:00:00 PM	103.104	4.519					
3072	10/11/2017	2:00:00 PM	103.015	4.623					
3073	10/11/2017	3:00:00 PM	102.979	4.727					
3074	10/11/2017	4:00:00 PM	102.98	4.831					
3075	10/11/2017	5:00:00 PM	102.962	4.934					
3076	10/11/2017	6:00:00 PM	102.944	4.934					
3077	10/11/2017	7:00:00 PM	102.944	4.831					
3078	10/11/2017	8:00:00 PM	102.979	4.623					
3079	10/11/2017	9:00:00 PM	102.943	4.623					
3080	10/11/2017	10:00:00 PM	102.907	4.623					
3081	10/11/2017	11:00:00 PM	102.889	4.623					
3082	10/12/2017	12:00:00 AM	102.907	4.623					
3083	10/12/2017	1:00:00 AM	102.889	4.519					
3084	10/12/2017	2:00:00 AM	102.871	4.519					
3085	10/12/2017	3:00:00 AM	102.853	4.519					
3086	10/12/2017	4:00:00 AM	102.763	4.519					
3087	10/12/2017	5:00:00 AM	102.781	4.415					
3088	10/12/2017	6:00:00 AM	102.709	4.311					
3089	10/12/2017	7:00:00 AM	102.655	4.311					
3090	10/12/2017	8:00:00 AM	102.655	4.207					
3091	10/12/2017	9:00:00 AM	102.529	4.207					
3092	10/12/2017	10:00:00 AM	102.511	4.207					
3093	10/12/2017	11:00:00 AM	102.368	4.311					
3094	10/12/2017	12:00:00 PM	102.279	4.311					
3095	10/12/2017	1:00:00 PM	102.243	4.311					
3096	10/12/2017	2:00:00 PM	102.153	4.311					
3097	10/12/2017	3:00:00 PM	102.082	4.415					
3098	10/12/2017	4:00:00 PM	101.921	4.415					
3099	10/12/2017	5:00:00 PM	101.795	4.311					
3100	10/12/2017	6:00:00 PM	101.759	4.311					
3101	10/12/2017	7:00:00 PM	101.741	4.311					
3102	10/12/2017	8:00:00 PM	101.866	4.207					
3103	10/12/2017	9:00:00 PM	101.83	4.207					
3104	10/12/2017	10:00:00 PM	101.813	4.311					
3105	10/12/2017	11:00:00 PM	101.813	4.311					
3106	10/13/2017	12:00:00 AM	101.76	4.415					
3107	10/13/2017	1:00:00 AM	101.742	4.415					
3108	10/13/2017	2:00:00 AM	101.76	4.415					
3109	10/13/2017	3:00:00 AM	101.813	4.415					
3110	10/13/2017	4:00:00 AM	101.867	4.415					
3111	10/13/2017	5:00:00 AM	101.885	4.519					
3112	10/13/2017	6:00:00 AM	101.957	4.519					
3113	10/13/2017	7:00:00 AM	102.011	4.623					
3114	10/13/2017	8:00:00 AM	101.957	4.623					
3115	10/13/2017	9:00:00 AM	102.012	4.727					
3116	10/13/2017	10:00:00 AM	102.084	4.831					
3117	10/13/2017	11:00:00 AM	102.066	4.934					
3118	10/13/2017	12:00:00 PM	102.066	4.934					
3119	10/13/2017	1:00:00 PM	102.139	5.141					
3120	10/13/2017	2:00:00 PM	102.104	5.347					
3121	10/13/2017	3:00:00 PM	102.122	5.45					
3122	10/13/2017	4:00:00 PM	102.104	5.45					
3123	10/13/2017	5:00:00 PM	102.104	5.347					
3124	10/13/2017	6:00:00 PM	102.068	5.244					
3125	10/13/2017	7:00:00 PM	102.103	5.141					
3126	10/13/2017	8:00:00 PM	102.084	4.934					
3127	10/13/2017	9:00:00 PM	102.048	4.831					
3128	10/13/2017	10:00:00 PM	102.065	4.623					
3129	10/13/2017	11:00:00 PM	102.083	4.623					
3130	10/14/2017	12:00:00 AM	102.082	4.519					
3131	10/14/2017	1:00:00 AM	102.046	4.311					
3132	10/14/2017	2:00:00 AM	102.045	4.207					
