Plot Title: 2017EagleRiverBaro,,,,,,,,,
#,Date,"Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 9939974, SEN S/N: 9939974)","Temp, °C (LGR S/N: 9939974, SEN S/N: 9939974)",Coupler Detached (LGR S/N: 9939974),Coupler Attached (LGR S/N: 9939974),Host Connected (LGR S/N: 9939974),Stopped (LGR S/N: 9939974),End Of File (LGR S/N: 9939974)
1083,7/20/2017,5:00:00 PM,100.971,19.472,,,,,
1084,7/20/2017,6:00:00 PM,100.919,18.996,,,,,
1085,7/20/2017,7:00:00 PM,100.921,19.758,,,,,
1086,7/20/2017,8:00:00 PM,100.927,18.045,,,,,
1087,7/20/2017,9:00:00 PM,100.928,16.046,,,,,
1088,7/20/2017,10:00:00 PM,100.946,15.569,,,,,
1089,7/20/2017,11:00:00 PM,100.982,13.846,,,,,
1090,7/21/2017,12:00:00 AM,101.002,12.013,,,,,
1091,7/21/2017,1:00:00 AM,101.049,10.846,,,,,
1092,7/21/2017,2:00:00 AM,101.048,10.063,,,,,
1093,7/21/2017,3:00:00 AM,101.014,8.978,,,,,
1094,7/21/2017,4:00:00 AM,101.027,8.182,,,,,
1095,7/21/2017,5:00:00 AM,101.054,7.381,,,,,
1096,7/21/2017,6:00:00 AM,101.071,6.775,,,,,
1097,7/21/2017,7:00:00 AM,101.056,6.674,,,,,
1098,7/21/2017,8:00:00 AM,101.068,7.381,,,,,
1099,7/21/2017,9:00:00 AM,101.096,11.819,,,,,
1100,7/21/2017,10:00:00 AM,101.122,13.846,,,,,
1101,7/21/2017,11:00:00 AM,101.087,14.9,,,,,
1102,7/21/2017,12:00:00 PM,101.098,16.808,,,,,
1103,7/21/2017,1:00:00 PM,101.091,17.855,,,,,
1104,7/21/2017,2:00:00 PM,101.061,19.092,,,,,
1105,7/21/2017,3:00:00 PM,101.003,18.331,,,,,
1106,7/21/2017,4:00:00 PM,100.969,20.043,,,,,
1107,7/21/2017,5:00:00 PM,100.953,23.196,,,,,
1108,7/21/2017,6:00:00 PM,100.934,26.683,,,,,
1109,7/21/2017,7:00:00 PM,100.908,23.677,,,,,
1110,7/21/2017,8:00:00 PM,100.873,19.472,,,,,
1111,7/21/2017,9:00:00 PM,100.893,17.094,,,,,
1112,7/21/2017,10:00:00 PM,100.905,14.9,,,,,
1113,7/21/2017,11:00:00 PM,100.946,12.013,,,,,
1114,7/22/2017,12:00:00 AM,100.996,10.259,,,,,
1115,7/22/2017,1:00:00 AM,100.993,9.373,,,,,
1116,7/22/2017,2:00:00 AM,101.022,8.68,,,,,
1117,7/22/2017,3:00:00 AM,101.048,7.782,,,,,
1118,7/22/2017,4:00:00 AM,101.047,6.978,,,,,
1119,7/22/2017,5:00:00 AM,101.064,6.37,,,,,
1120,7/22/2017,6:00:00 AM,101.06,6.166,,,,,
1121,7/22/2017,7:00:00 AM,101.062,6.268,,,,,
1122,7/22/2017,8:00:00 AM,101.063,7.079,,,,,
1123,7/22/2017,9:00:00 AM,101.098,11.916,,,,,
1124,7/22/2017,10:00:00 AM,101.11,13.942,,,,,
1125,7/22/2017,11:00:00 AM,101.109,14.613,,,,,
1126,7/22/2017,12:00:00 PM,101.102,16.332,,,,,
1127,7/22/2017,1:00:00 PM,101.085,17.57,,,,,
1128,7/22/2017,2:00:00 PM,101.079,18.616,,,,,
1129,7/22/2017,3:00:00 PM,101.051,18.616,,,,,
1130,7/22/2017,4:00:00 PM,101.047,20.424,,,,,
1131,7/22/2017,5:00:00 PM,101.062,25.513,,,,,
1132,7/22/2017,6:00:00 PM,101.047,29.152,,,,,
1133,7/22/2017,7:00:00 PM,101.076,25.513,,,,,
1134,7/22/2017,8:00:00 PM,101.102,20.996,,,,,
1135,7/22/2017,9:00:00 PM,101.127,18.236,,,,,
1136,7/22/2017,10:00:00 PM,101.176,16.523,,,,,
1137,7/22/2017,11:00:00 PM,101.232,13.75,,,,,
1138,7/23/2017,12:00:00 AM,101.31,12.013,,,,,
1139,7/23/2017,1:00:00 AM,101.347,11.041,,,,,
1140,7/23/2017,2:00:00 AM,101.427,10.063,,,,,
1141,7/23/2017,3:00:00 AM,101.461,9.669,,,,,
1142,7/23/2017,4:00:00 AM,101.518,8.978,,,,,
1143,7/23/2017,5:00:00 AM,101.517,8.182,,,,,
1144,7/23/2017,6:00:00 AM,101.568,7.882,,,,,
1145,7/23/2017,7:00:00 AM,101.612,7.983,,,,,
1146,7/23/2017,8:00:00 AM,101.649,8.481,,,,,
1147,7/23/2017,9:00:00 AM,101.685,11.819,,,,,
1148,7/23/2017,10:00:00 AM,101.704,14.9,,,,,
1149,7/23/2017,11:00:00 AM,101.701,16.141,,,,,
1150,7/23/2017,12:00:00 PM,101.707,17.76,,,,,
1151,7/23/2017,1:00:00 PM,101.729,19.472,,,,,
1152,7/23/2017,2:00:00 PM,101.694,21.091,,,,,
1153,7/23/2017,3:00:00 PM,101.704,21.569,,,,,
1154,7/23/2017,4:00:00 PM,101.72,21.664,,,,,
1155,7/23/2017,5:00:00 PM,101.72,24.158,,,,,
1156,7/23/2017,6:00:00 PM,101.696,25.61,,,,,
1157,7/23/2017,7:00:00 PM,101.656,23.196,,,,,
1158,7/23/2017,8:00:00 PM,101.629,20.043,,,,,
1159,7/23/2017,9:00:00 PM,101.624,18.521,,,,,
1160,7/23/2017,10:00:00 PM,101.631,17.475,,,,,
1161,7/23/2017,11:00:00 PM,101.62,14.23,,,,,
1162,7/24/2017,12:00:00 AM,101.654,12.401,,,,,
1163,7/24/2017,1:00:00 AM,101.689,11.334,,,,,
1164,7/24/2017,2:00:00 AM,101.666,10.846,,,,,
1165,7/24/2017,3:00:00 AM,101.644,10.455,,,,,
1166,7/24/2017,4:00:00 AM,101.622,10.748,,,,,
1167,7/24/2017,5:00:00 AM,101.608,10.748,,,,,
1168,7/24/2017,6:00:00 AM,101.592,10.651,,,,,
1169,7/24/2017,7:00:00 AM,101.634,10.651,,,,,
1170,7/24/2017,8:00:00 AM,101.612,10.944,,,,,
1171,7/24/2017,9:00:00 AM,101.608,12.207,,,,,
1172,7/24/2017,10:00:00 AM,101.629,13.269,,,,,
1173,7/24/2017,11:00:00 AM,101.64,14.517,,,,,
1174,7/24/2017,12:00:00 PM,101.623,15.76,,,,,
1175,7/24/2017,1:00:00 PM,101.586,17.379,,,,,
1176,7/24/2017,2:00:00 PM,101.584,17.284,,,,,
1177,7/24/2017,3:00:00 PM,101.588,17.475,,,,,
1178,7/24/2017,4:00:00 PM,101.551,16.332,,,,,
1179,7/24/2017,5:00:00 PM,101.543,16.618,,,,,
1180,7/24/2017,6:00:00 PM,101.521,16.237,,,,,
1181,7/24/2017,7:00:00 PM,101.493,15.569,,,,,
1182,7/24/2017,8:00:00 PM,101.484,14.421,,,,,
1183,7/24/2017,9:00:00 PM,101.498,13.75,,,,,
1184,7/24/2017,10:00:00 PM,101.496,12.207,,,,,
1185,7/24/2017,11:00:00 PM,101.484,10.846,,,,,
1186,7/25/2017,12:00:00 AM,101.467,9.965,,,,,
1187,7/25/2017,1:00:00 AM,101.449,9.768,,,,,
1188,7/25/2017,2:00:00 AM,101.429,9.472,,,,,
1189,7/25/2017,3:00:00 AM,101.412,9.275,,,,,
1190,7/25/2017,4:00:00 AM,101.38,9.077,,,,,
1191,7/25/2017,5:00:00 AM,101.366,9.077,,,,,
1192,7/25/2017,6:00:00 AM,101.356,9.275,,,,,
1193,7/25/2017,7:00:00 AM,101.343,9.373,,,,,
1194,7/25/2017,8:00:00 AM,101.345,9.472,,,,,
1195,7/25/2017,9:00:00 AM,101.315,9.373,,,,,
1196,7/25/2017,10:00:00 AM,101.329,10.063,,,,,
1197,7/25/2017,11:00:00 AM,101.301,10.846,,,,,
1198,7/25/2017,12:00:00 PM,101.285,11.431,,,,,
1199,7/25/2017,1:00:00 PM,101.264,11.819,,,,,
1200,7/25/2017,2:00:00 PM,101.254,13.461,,,,,
1201,7/25/2017,3:00:00 PM,101.249,14.613,,,,,
1202,7/25/2017,4:00:00 PM,101.222,16.046,,,,,
1203,7/25/2017,5:00:00 PM,101.158,16.999,,,,,
1204,7/25/2017,6:00:00 PM,101.142,16.237,,,,,
1205,7/25/2017,7:00:00 PM,101.107,13.076,,,,,
1206,7/25/2017,8:00:00 PM,101.081,12.497,,,,,
1207,7/25/2017,9:00:00 PM,101.05,11.625,,,,,
1208,7/25/2017,10:00:00 PM,101.05,10.161,,,,,
1209,7/25/2017,11:00:00 PM,101.039,9.571,,,,,
1210,7/26/2017,12:00:00 AM,101.028,10.455,,,,,
1211,7/26/2017,1:00:00 AM,101.031,9.866,,,,,
1212,7/26/2017,2:00:00 AM,100.981,9.472,,,,,
1213,7/26/2017,3:00:00 AM,100.965,9.373,,,,,
1214,7/26/2017,4:00:00 AM,100.907,9.275,,,,,
1215,7/26/2017,5:00:00 AM,100.918,9.077,,,,,
1216,7/26/2017,6:00:00 AM,100.89,9.077,,,,,
1217,7/26/2017,7:00:00 AM,100.844,8.879,,,,,
1218,7/26/2017,8:00:00 AM,100.836,9.176,,,,,
1219,7/26/2017,9:00:00 AM,100.813,9.472,,,,,
1220,7/26/2017,10:00:00 AM,100.821,10.651,,,,,
1221,7/26/2017,11:00:00 AM,100.835,12.787,,,,,
1222,7/26/2017,12:00:00 PM,100.822,13.558,,,,,
1223,7/26/2017,1:00:00 PM,100.815,13.942,,,,,
1224,7/26/2017,2:00:00 PM,100.799,14.517,,,,,
1225,7/26/2017,3:00:00 PM,100.814,15.282,,,,,
1226,7/26/2017,4:00:00 PM,100.792,14.9,,,,,
1227,7/26/2017,5:00:00 PM,100.796,15.091,,,,,
1228,7/26/2017,6:00:00 PM,100.785,14.517,,,,,
1229,7/26/2017,7:00:00 PM,100.789,14.038,,,,,
1230,7/26/2017,8:00:00 PM,100.808,14.996,,,,,
1231,7/26/2017,9:00:00 PM,100.806,13.461,,,,,
1232,7/26/2017,10:00:00 PM,100.82,12.013,,,,,
1233,7/26/2017,11:00:00 PM,100.878,11.431,,,,,
1234,7/27/2017,12:00:00 AM,100.918,10.553,,,,,
1235,7/27/2017,1:00:00 AM,100.966,10.161,,,,,
1236,7/27/2017,2:00:00 AM,100.994,10.161,,,,,
1237,7/27/2017,3:00:00 AM,101.02,10.063,,,,,
1238,7/27/2017,4:00:00 AM,101.037,9.472,,,,,
1239,7/27/2017,5:00:00 AM,101.077,9.373,,,,,
1240,7/27/2017,6:00:00 AM,101.074,9.176,,,,,
1241,7/27/2017,7:00:00 AM,101.123,9.571,,,,,
1242,7/27/2017,8:00:00 AM,101.129,9.866,,,,,
1243,7/27/2017,9:00:00 AM,101.17,10.553,,,,,
1244,7/27/2017,10:00:00 AM,101.181,12.594,,,,,
1245,7/27/2017,11:00:00 AM,101.192,13.846,,,,,
1246,7/27/2017,12:00:00 PM,101.198,13.461,,,,,
1247,7/27/2017,1:00:00 PM,101.221,14.613,,,,,
1248,7/27/2017,2:00:00 PM,101.222,16.713,,,,,
1249,7/27/2017,3:00:00 PM,101.207,18.711,,,,,
1250,7/27/2017,4:00:00 PM,101.179,18.711,,,,,
1251,7/27/2017,5:00:00 PM,101.124,20.71,,,,,
1252,7/27/2017,6:00:00 PM,101.117,24.255,,,,,
1253,7/27/2017,7:00:00 PM,101.103,22.333,,,,,
1254,7/27/2017,8:00:00 PM,101.051,18.616,,,,,
1255,7/27/2017,9:00:00 PM,101.054,16.713,,,,,
1256,7/27/2017,10:00:00 PM,101.11,15.378,,,,,
1257,7/27/2017,11:00:00 PM,101.155,12.69,,,,,
1258,7/28/2017,12:00:00 AM,101.163,10.944,,,,,
1259,7/28/2017,1:00:00 AM,101.193,11.041,,,,,
1260,7/28/2017,2:00:00 AM,101.177,10.944,,,,,
1261,7/28/2017,3:00:00 AM,101.219,10.944,,,,,
1262,7/28/2017,4:00:00 AM,101.244,10.748,,,,,
1263,7/28/2017,5:00:00 AM,101.201,10.748,,,,,
1264,7/28/2017,6:00:00 AM,101.217,10.846,,,,,
1265,7/28/2017,7:00:00 AM,101.215,9.965,,,,,
1266,7/28/2017,8:00:00 AM,101.229,9.965,,,,,
1267,7/28/2017,9:00:00 AM,101.256,12.11,,,,,
1268,7/28/2017,10:00:00 AM,101.275,13.076,,,,,
1269,7/28/2017,11:00:00 AM,101.288,13.75,,,,,
1270,7/28/2017,12:00:00 PM,101.294,14.038,,,,,
1271,7/28/2017,1:00:00 PM,101.286,14.325,,,,,
1272,7/28/2017,2:00:00 PM,101.27,14.23,,,,,
1273,7/28/2017,3:00:00 PM,101.266,14.038,,,,,
1274,7/28/2017,4:00:00 PM,101.256,14.23,,,,,
1275,7/28/2017,5:00:00 PM,101.239,14.804,,,,,
1276,7/28/2017,6:00:00 PM,101.191,15.187,,,,,
1277,7/28/2017,7:00:00 PM,101.157,14.9,,,,,
1278,7/28/2017,8:00:00 PM,101.112,14.038,,,,,
1279,7/28/2017,9:00:00 PM,101.102,12.11,,,,,
1280,7/28/2017,10:00:00 PM,101.109,11.041,,,,,
1281,7/28/2017,11:00:00 PM,101.112,10.455,,,,,
1282,7/29/2017,12:00:00 AM,101.122,10.259,,,,,
1283,7/29/2017,1:00:00 AM,101.12,10.161,,,,,
1284,7/29/2017,2:00:00 AM,101.131,9.965,,,,,
1285,7/29/2017,3:00:00 AM,101.069,9.669,,,,,
1286,7/29/2017,4:00:00 AM,101.017,9.866,,,,,
1287,7/29/2017,5:00:00 AM,100.995,9.472,,,,,
1288,7/29/2017,6:00:00 AM,100.972,8.978,,,,,
1289,7/29/2017,7:00:00 AM,100.934,9.176,,,,,
1290,7/29/2017,8:00:00 AM,100.893,9.275,,,,,
1291,7/29/2017,9:00:00 AM,100.903,9.768,,,,,
1292,7/29/2017,10:00:00 AM,100.879,10.748,,,,,
1293,7/29/2017,11:00:00 AM,100.902,11.916,,,,,
1294,7/29/2017,12:00:00 PM,100.873,14.709,,,,,
1295,7/29/2017,1:00:00 PM,100.855,16.618,,,,,
1296,7/29/2017,2:00:00 PM,100.847,16.903,,,,,
1297,7/29/2017,3:00:00 PM,100.803,17.475,,,,,
1298,7/29/2017,4:00:00 PM,100.782,18.521,,,,,
1299,7/29/2017,5:00:00 PM,100.764,18.996,,,,,
1300,7/29/2017,6:00:00 PM,100.76,22.717,,,,,
1301,7/29/2017,7:00:00 PM,100.731,20.71,,,,,
1302,7/29/2017,8:00:00 PM,100.746,18.14,,,,,
1303,7/29/2017,9:00:00 PM,100.787,16.046,,,,,
1304,7/29/2017,10:00:00 PM,100.85,12.883,,,,,
1305,7/29/2017,11:00:00 PM,100.907,10.748,,,,,
1306,7/30/2017,12:00:00 AM,100.939,9.472,,,,,
1307,7/30/2017,1:00:00 AM,100.986,8.978,,,,,
1308,7/30/2017,2:00:00 AM,101.064,8.68,,,,,
1309,7/30/2017,3:00:00 AM,101.083,8.182,,,,,
1310,7/30/2017,4:00:00 AM,101.116,7.682,,,,,
1311,7/30/2017,5:00:00 AM,101.149,7.179,,,,,
1312,7/30/2017,6:00:00 AM,101.229,6.978,,,,,
1313,7/30/2017,7:00:00 AM,101.258,7.782,,,,,
1314,7/30/2017,8:00:00 AM,101.319,9.571,,,,,
1315,7/30/2017,9:00:00 AM,101.386,10.846,,,,,
1316,7/30/2017,10:00:00 AM,101.425,12.883,,,,,
1317,7/30/2017,11:00:00 AM,101.46,13.942,,,,,
1318,7/30/2017,12:00:00 PM,101.501,15.282,,,,,
1319,7/30/2017,1:00:00 PM,101.56,17.475,,,,,
1320,7/30/2017,2:00:00 PM,101.566,18.426,,,,,
1321,7/30/2017,3:00:00 PM,101.568,18.521,,,,,
1322,7/30/2017,4:00:00 PM,101.621,19.662,,,,,
1323,7/30/2017,5:00:00 PM,101.665,20.424,,,,,
1324,7/30/2017,6:00:00 PM,101.669,20.615,,,,,
1325,7/30/2017,7:00:00 PM,101.717,19.567,,,,,
1326,7/30/2017,8:00:00 PM,101.775,17.665,,,,,
1327,7/30/2017,9:00:00 PM,101.82,15.091,,,,,
1328,7/30/2017,10:00:00 PM,101.899,13.461,,,,,
1329,7/30/2017,11:00:00 PM,101.992,12.497,,,,,
1330,7/31/2017,12:00:00 AM,102.091,11.819,,,,,
1331,7/31/2017,1:00:00 AM,102.143,11.625,,,,,
1332,7/31/2017,2:00:00 AM,102.21,11.431,,,,,
1333,7/31/2017,3:00:00 AM,102.29,11.236,,,,,
1334,7/31/2017,4:00:00 AM,102.366,10.846,,,,,
1335,7/31/2017,5:00:00 AM,102.385,10.357,,,,,
1336,7/31/2017,6:00:00 AM,102.434,9.965,,,,,
1337,7/31/2017,7:00:00 AM,102.466,9.472,,,,,
1338,7/31/2017,8:00:00 AM,102.534,10.063,,,,,
1339,7/31/2017,9:00:00 AM,102.574,11.431,,,,,
1340,7/31/2017,10:00:00 AM,102.599,13.365,,,,,
1341,7/31/2017,11:00:00 AM,102.625,15.378,,,,,
1342,7/31/2017,12:00:00 PM,102.645,16.332,,,,,
1343,7/31/2017,1:00:00 PM,102.629,16.903,,,,,
1344,7/31/2017,2:00:00 PM,102.613,16.808,,,,,
1345,7/31/2017,3:00:00 PM,102.609,17.95,,,,,
1346,7/31/2017,4:00:00 PM,102.555,18.045,,,,,
1347,7/31/2017,5:00:00 PM,102.539,17.95,,,,,
1348,7/31/2017,6:00:00 PM,102.495,15.855,,,,,
1349,7/31/2017,7:00:00 PM,102.493,15.091,,,,,
1350,7/31/2017,8:00:00 PM,102.496,13.846,,,,,
1351,7/31/2017,9:00:00 PM,102.471,12.594,,,,,
1352,7/31/2017,10:00:00 PM,102.51,11.722,,,,,
1353,7/31/2017,11:00:00 PM,102.476,11.431,,,,,
1354,8/1/2017,12:00:00 AM,102.492,11.528,,,,,
1355,8/1/2017,1:00:00 AM,102.474,11.334,,,,,
1356,8/1/2017,2:00:00 AM,102.451,10.846,,,,,
1357,8/1/2017,3:00:00 AM,102.429,10.455,,,,,
1358,8/1/2017,4:00:00 AM,102.382,9.472,,,,,
1359,8/1/2017,5:00:00 AM,102.334,9.176,,,,,
1360,8/1/2017,6:00:00 AM,102.375,9.077,,,,,
1361,8/1/2017,7:00:00 AM,102.357,8.879,,,,,
1362,8/1/2017,8:00:00 AM,102.354,9.472,,,,,
1363,8/1/2017,9:00:00 AM,102.368,9.472,,,,,
1364,8/1/2017,10:00:00 AM,102.385,10.357,,,,,
1365,8/1/2017,11:00:00 AM,102.406,11.431,,,,,
1366,8/1/2017,12:00:00 PM,102.387,12.594,,,,,
1367,8/1/2017,1:00:00 PM,102.369,14.517,,,,,
1368,8/1/2017,2:00:00 PM,102.338,16.427,,,,,
1369,8/1/2017,3:00:00 PM,102.286,17.95,,,,,
1370,8/1/2017,4:00:00 PM,102.264,18.236,,,,,
1371,8/1/2017,5:00:00 PM,102.222,18.236,,,,,
1372,8/1/2017,6:00:00 PM,102.176,17.379,,,,,
1373,8/1/2017,7:00:00 PM,102.128,15.76,,,,,
1374,8/1/2017,8:00:00 PM,102.102,15.187,,,,,
1375,8/1/2017,9:00:00 PM,102.121,14.709,,,,,
1376,8/1/2017,10:00:00 PM,102.107,14.038,,,,,
1377,8/1/2017,11:00:00 PM,102.128,12.98,,,,,
1378,8/2/2017,12:00:00 AM,102.141,12.207,,,,,
1379,8/2/2017,1:00:00 AM,102.135,11.916,,,,,
1380,8/2/2017,2:00:00 AM,102.143,11.625,,,,,
1381,8/2/2017,3:00:00 AM,102.1,10.846,,,,,
1382,8/2/2017,4:00:00 AM,102.038,10.553,,,,,
1383,8/2/2017,5:00:00 AM,102.021,10.357,,,,,
1384,8/2/2017,6:00:00 AM,101.999,9.965,,,,,
1385,8/2/2017,7:00:00 AM,101.977,10.259,,,,,
1386,8/2/2017,8:00:00 AM,101.979,10.357,,,,,
1387,8/2/2017,9:00:00 AM,101.954,11.236,,,,,
1388,8/2/2017,10:00:00 AM,101.971,12.11,,,,,
1389,8/2/2017,11:00:00 AM,101.997,12.013,,,,,
1390,8/2/2017,12:00:00 PM,102.017,11.625,,,,,
1391,8/2/2017,1:00:00 PM,102.034,13.173,,,,,
1392,8/2/2017,2:00:00 PM,102.024,14.804,,,,,
1393,8/2/2017,3:00:00 PM,102.025,14.134,,,,,
1394,8/2/2017,4:00:00 PM,102.002,12.98,,,,,
1395,8/2/2017,5:00:00 PM,102.024,12.69,,,,,
1396,8/2/2017,6:00:00 PM,102.021,11.819,,,,,
1397,8/2/2017,7:00:00 PM,102.033,11.722,,,,,
1398,8/2/2017,8:00:00 PM,102.043,12.207,,,,,
1399,8/2/2017,9:00:00 PM,102.074,10.944,,,,,
1400,8/2/2017,10:00:00 PM,102.097,9.965,,,,,
1401,8/2/2017,11:00:00 PM,102.134,9.669,,,,,
1402,8/3/2017,12:00:00 AM,102.146,9.571,,,,,
1403,8/3/2017,1:00:00 AM,102.164,9.768,,,,,
1404,8/3/2017,2:00:00 AM,102.179,9.866,,,,,
1405,8/3/2017,3:00:00 AM,102.178,9.768,,,,,
1406,8/3/2017,4:00:00 AM,102.174,9.571,,,,,
1407,8/3/2017,5:00:00 AM,102.164,9.077,,,,,
1408,8/3/2017,6:00:00 AM,102.143,8.68,,,,,
1409,8/3/2017,7:00:00 AM,102.141,8.581,,,,,
1410,8/3/2017,8:00:00 AM,102.159,8.779,,,,,
1411,8/3/2017,9:00:00 AM,102.158,9.472,,,,,
1412,8/3/2017,10:00:00 AM,102.206,11.236,,,,,
1413,8/3/2017,11:00:00 AM,102.242,13.076,,,,,
1414,8/3/2017,12:00:00 PM,102.274,13.942,,,,,
1415,8/3/2017,1:00:00 PM,102.308,13.558,,,,,
1416,8/3/2017,2:00:00 PM,102.339,14.421,,,,,
1417,8/3/2017,3:00:00 PM,102.359,14.709,,,,,
1418,8/3/2017,4:00:00 PM,102.325,15.091,,,,,
1419,8/3/2017,5:00:00 PM,102.291,15.473,,,,,
1420,8/3/2017,6:00:00 PM,102.297,14.421,,,,,
1421,8/3/2017,7:00:00 PM,102.309,14.325,,,,,
1422,8/3/2017,8:00:00 PM,102.3,13.846,,,,,
1423,8/3/2017,9:00:00 PM,102.287,12.497,,,,,
1424,8/3/2017,10:00:00 PM,102.318,11.236,,,,,
1425,8/3/2017,11:00:00 PM,102.355,10.259,,,,,
1426,8/4/2017,12:00:00 AM,102.363,9.965,,,,,
1427,8/4/2017,1:00:00 AM,102.404,9.866,,,,,
1428,8/4/2017,2:00:00 AM,102.396,9.472,,,,,
1429,8/4/2017,3:00:00 AM,102.375,9.077,,,,,
1430,8/4/2017,4:00:00 AM,102.375,8.382,,,,,
1431,8/4/2017,5:00:00 AM,102.38,7.882,,,,,
1432,8/4/2017,6:00:00 AM,102.418,7.682,,,,,
1433,8/4/2017,7:00:00 AM,102.424,7.983,,,,,
1434,8/4/2017,8:00:00 AM,102.443,8.978,,,,,
1435,8/4/2017,9:00:00 AM,102.452,10.944,,,,,
1436,8/4/2017,10:00:00 AM,102.435,12.883,,,,,
1437,8/4/2017,11:00:00 AM,102.424,14.421,,,,,
1438,8/4/2017,12:00:00 PM,102.387,16.046,,,,,
1439,8/4/2017,1:00:00 PM,102.372,17.379,,,,,
1440,8/4/2017,2:00:00 PM,102.332,18.14,,,,,
1441,8/4/2017,3:00:00 PM,102.27,17.855,,,,,
1442,8/4/2017,4:00:00 PM,102.198,18.426,,,,,
1443,8/4/2017,5:00:00 PM,102.189,22.525,,,,,
1444,8/4/2017,6:00:00 PM,102.114,25.416,,,,,
1445,8/4/2017,7:00:00 PM,102.065,23.292,,,,,
1446,8/4/2017,8:00:00 PM,101.989,18.521,,,,,
1447,8/4/2017,9:00:00 PM,101.968,15.473,,,,,
1448,8/4/2017,10:00:00 PM,101.977,13.846,,,,,
1449,8/4/2017,11:00:00 PM,101.923,11.819,,,,,
1450,8/5/2017,12:00:00 AM,101.888,10.748,,,,,
1451,8/5/2017,1:00:00 AM,101.883,9.768,,,,,
1452,8/5/2017,2:00:00 AM,101.866,8.879,,,,,
1453,8/5/2017,3:00:00 AM,101.838,8.082,,,,,
1454,8/5/2017,4:00:00 AM,101.811,7.381,,,,,
1455,8/5/2017,5:00:00 AM,101.754,6.573,,,,,
1456,8/5/2017,6:00:00 AM,101.727,5.86,,,,,
1457,8/5/2017,7:00:00 AM,101.709,5.655,,,,,
1458,8/5/2017,8:00:00 AM,101.678,6.268,,,,,
1459,8/5/2017,9:00:00 AM,101.658,8.978,,,,,
1460,8/5/2017,10:00:00 AM,101.643,11.819,,,,,
1461,8/5/2017,11:00:00 AM,101.599,13.173,,,,,
1462,8/5/2017,12:00:00 PM,101.547,16.141,,,,,
1463,8/5/2017,1:00:00 PM,101.502,18.045,,,,,
1464,8/5/2017,2:00:00 PM,101.45,18.901,,,,,
1465,8/5/2017,3:00:00 PM,101.368,18.996,,,,,
1466,8/5/2017,4:00:00 PM,101.324,20.901,,,,,
1467,8/5/2017,5:00:00 PM,101.262,26.292,,,,,
1468,8/5/2017,6:00:00 PM,101.207,29.953,,,,,
1469,8/5/2017,7:00:00 PM,101.127,25.319,,,,,
1470,8/5/2017,8:00:00 PM,101.077,19.187,,,,,
1471,8/5/2017,9:00:00 PM,101.086,16.903,,,,,
1472,8/5/2017,10:00:00 PM,101.061,14.325,,,,,
1473,8/5/2017,11:00:00 PM,101.081,12.497,,,,,
1474,8/6/2017,12:00:00 AM,101.078,11.625,,,,,
1475,8/6/2017,1:00:00 AM,101.093,10.944,,,,,
1476,8/6/2017,2:00:00 AM,101.11,10.357,,,,,
1477,8/6/2017,3:00:00 AM,101.129,9.866,,,,,
1478,8/6/2017,4:00:00 AM,101.158,9.176,,,,,
1479,8/6/2017,5:00:00 AM,101.187,8.481,,,,,
1480,8/6/2017,6:00:00 AM,101.19,7.882,,,,,
1481,8/6/2017,7:00:00 AM,101.23,7.782,,,,,
1482,8/6/2017,8:00:00 AM,101.234,7.983,,,,,
1483,8/6/2017,9:00:00 AM,101.25,10.357,,,,,
1484,8/6/2017,10:00:00 AM,101.253,12.69,,,,,
1485,8/6/2017,11:00:00 AM,101.272,14.325,,,,,
1486,8/6/2017,12:00:00 PM,101.292,16.713,,,,,
1487,8/6/2017,1:00:00 PM,101.326,18.331,,,,,
1488,8/6/2017,2:00:00 PM,101.348,18.711,,,,,
1489,8/6/2017,3:00:00 PM,101.34,18.331,,,,,
1490,8/6/2017,4:00:00 PM,101.354,18.996,,,,,
1491,8/6/2017,5:00:00 PM,101.34,22.908,,,,,
1492,8/6/2017,6:00:00 PM,101.342,26.097,,,,,
1493,8/6/2017,7:00:00 PM,101.313,23.581,,,,,
1494,8/6/2017,8:00:00 PM,101.318,18.616,,,,,
1495,8/6/2017,9:00:00 PM,101.341,15.664,,,,,
1496,8/6/2017,10:00:00 PM,101.351,13.365,,,,,
1497,8/6/2017,11:00:00 PM,101.391,11.139,,,,,
1498,8/7/2017,12:00:00 AM,101.441,10.063,,,,,
1499,8/7/2017,1:00:00 AM,101.484,9.373,,,,,
1500,8/7/2017,2:00:00 AM,101.525,8.581,,,,,
1501,8/7/2017,3:00:00 AM,101.543,8.082,,,,,
1502,8/7/2017,4:00:00 AM,101.562,7.582,,,,,
1503,8/7/2017,5:00:00 AM,101.563,6.877,,,,,
1504,8/7/2017,6:00:00 AM,101.584,6.471,,,,,
1505,8/7/2017,7:00:00 AM,101.557,7.28,,,,,
1506,8/7/2017,8:00:00 AM,101.587,8.182,,,,,
1507,8/7/2017,9:00:00 AM,101.603,9.768,,,,,
1508,8/7/2017,10:00:00 AM,101.629,11.139,,,,,
1509,8/7/2017,11:00:00 AM,101.653,13.076,,,,,
1510,8/7/2017,12:00:00 PM,101.687,16.141,,,,,
1511,8/7/2017,1:00:00 PM,101.667,15.855,,,,,
1512,8/7/2017,2:00:00 PM,101.675,16.903,,,,,
1513,8/7/2017,3:00:00 PM,101.659,18.14,,,,,
